26-May-24 17:40:48 - root - INFO - Starting run.py
26-May-24 17:40:48 - root - INFO - Using default config path : config/default.toml
26-May-24 17:40:48 - root - INFO - Player 1 is using alpha_beta and Player 2 is using human
26-May-24 18:30:40 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:40] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001003
26-May-24 18:30:47 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:47] "GET /index.html HTTP/1.1" 200 4080 0.000506
26-May-24 18:30:47 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:47] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:30:47 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:47] "GET /css/index.css HTTP/1.1" 200 7580 0.009031
26-May-24 18:30:47 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:47] "GET /js/index.js HTTP/1.1" 200 8565 0.001004
26-May-24 18:30:47 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:47] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:30:50 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:50] "GET /index.html HTTP/1.1" 200 4080 0.001003
26-May-24 18:30:50 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:50] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:30:50 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:50] "GET /css/index.css HTTP/1.1" 200 7546 0.006513
26-May-24 18:30:50 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:50] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:30:50 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:50] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001001
26-May-24 18:30:55 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:55] "GET /index.html HTTP/1.1" 200 4080 0.000998
26-May-24 18:30:55 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:55] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:30:55 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:55] "GET /css/index.css HTTP/1.1" 200 7561 0.008008
26-May-24 18:30:55 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:55] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:30:55 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:55] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:31:00 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:00] "GET /index.html HTTP/1.1" 200 4080 0.000999
26-May-24 18:31:00 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:00] "GET /eel.js HTTP/1.1" 200 6267 0.000999
26-May-24 18:31:00 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:00] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000998
26-May-24 18:31:00 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:00] "GET /css/index.css HTTP/1.1" 200 7600 0.008520
26-May-24 18:31:00 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:00] "GET /js/index.js HTTP/1.1" 200 8565 0.000996
26-May-24 18:31:05 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:05] "GET /index.html HTTP/1.1" 200 4080 0.001008
26-May-24 18:31:05 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:05] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:31:05 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:05] "GET /css/index.css HTTP/1.1" 200 7601 0.008525
26-May-24 18:31:05 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:05] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:31:05 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:05] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001002
26-May-24 18:31:10 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:10] "GET /index.html HTTP/1.1" 200 4080 0.000000
26-May-24 18:31:10 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:10] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:31:10 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:10] "GET /css/index.css HTTP/1.1" 200 7600 0.008511
26-May-24 18:31:10 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:10] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:31:10 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:10] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001002
26-May-24 18:31:14 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:14] "GET /index.html HTTP/1.1" 200 4080 0.000000
26-May-24 18:31:14 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:14] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:31:14 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:14] "GET /css/index.css HTTP/1.1" 200 7600 0.009520
26-May-24 18:31:14 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:14] "GET /js/index.js HTTP/1.1" 200 8565 0.001008
26-May-24 18:31:14 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:14] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:31:18 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:18] "GET /index.html HTTP/1.1" 200 4080 0.000000
26-May-24 18:31:18 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:18] "GET /eel.js HTTP/1.1" 200 6267 0.001012
26-May-24 18:31:18 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:18] "GET /css/index.css HTTP/1.1" 200 7600 0.009330
26-May-24 18:31:18 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:18] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:31:18 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:18] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:31:47 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:47] "GET /index.html HTTP/1.1" 200 4080 0.000997
26-May-24 18:31:47 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:47] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:31:47 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:47] "GET /css/index.css HTTP/1.1" 200 7588 0.008516
26-May-24 18:31:47 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:47] "GET /js/index.js HTTP/1.1" 200 8565 0.000999
26-May-24 18:31:47 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:31:47] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:33:37 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:33:37] "GET /index.html HTTP/1.1" 200 4080 0.000000
26-May-24 18:33:37 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:33:37] "GET /eel.js HTTP/1.1" 200 6267 0.001004
26-May-24 18:33:37 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:33:37] "GET /css/index.css HTTP/1.1" 200 7589 0.010199
26-May-24 18:33:37 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:33:37] "GET /js/index.js HTTP/1.1" 200 8565 0.000998
26-May-24 18:33:37 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:33:37] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:35:35 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:35] "GET /index.html HTTP/1.1" 200 4256 0.011207
26-May-24 18:35:35 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:35] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:35:35 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:35] "GET /css/index.css HTTP/1.1" 200 7589 0.000000
26-May-24 18:35:35 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:35] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:35:35 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:35] "GET /js/index.js HTTP/1.1" 200 8565 0.000999
26-May-24 18:35:44 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:44] "GET /index.html HTTP/1.1" 200 4256 0.001000
26-May-24 18:35:44 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:44] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:35:44 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:44] "GET /css/index.css HTTP/1.1" 200 7574 0.007523
26-May-24 18:35:44 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:44] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:35:44 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:44] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:35:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:51] "GET /index.html HTTP/1.1" 200 4256 0.001000
26-May-24 18:35:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:51] "GET /eel.js HTTP/1.1" 200 6267 0.000998
26-May-24 18:35:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:51] "GET /css/index.css HTTP/1.1" 200 7574 0.000000
26-May-24 18:35:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:51] "GET /js/index.js HTTP/1.1" 200 8565 0.001507
26-May-24 18:35:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:51] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:35:54 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:54] "GET /index.html HTTP/1.1" 200 4256 0.001002
26-May-24 18:35:54 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:54] "GET /eel.js HTTP/1.1" 200 6267 0.001000
26-May-24 18:35:54 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:54] "GET /css/index.css HTTP/1.1" 200 7571 0.008179
26-May-24 18:35:54 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:54] "GET /js/index.js HTTP/1.1" 200 8565 0.000998
26-May-24 18:35:54 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:54] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:35:59 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:59] "GET /index.html HTTP/1.1" 200 4256 0.000000
26-May-24 18:35:59 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:59] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:35:59 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:59] "GET /css/index.css HTTP/1.1" 200 7535 0.008516
26-May-24 18:35:59 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:59] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:35:59 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:35:59] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001002
26-May-24 18:36:02 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:02] "GET /index.html HTTP/1.1" 200 4256 0.000997
26-May-24 18:36:02 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:02] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:36:02 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:02] "GET /css/index.css HTTP/1.1" 200 7519 0.008521
26-May-24 18:36:02 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:02] "GET /js/index.js HTTP/1.1" 200 8565 0.000998
26-May-24 18:36:02 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:02] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:36:34 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:34] "GET /index.html HTTP/1.1" 200 4256 0.001003
26-May-24 18:36:34 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:34] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:36:34 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:34] "GET /css/index.css HTTP/1.1" 200 7494 0.009063
26-May-24 18:36:34 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:34] "GET /js/index.js HTTP/1.1" 200 8565 0.001001
26-May-24 18:36:34 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:34] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:36:44 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:44] "GET /index.html HTTP/1.1" 200 4256 0.000000
26-May-24 18:36:44 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:44] "GET /eel.js HTTP/1.1" 200 6267 0.000506
26-May-24 18:36:44 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:44] "GET /css/index.css HTTP/1.1" 200 7519 0.009534
26-May-24 18:36:44 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:44] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:36:44 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:44] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001002
26-May-24 18:36:48 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:48] "GET /index.html HTTP/1.1" 200 4256 0.000999
26-May-24 18:36:48 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:48] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:36:48 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:48] "GET /css/index.css HTTP/1.1" 200 7539 0.009112
26-May-24 18:36:48 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:48] "GET /js/index.js HTTP/1.1" 200 8565 0.001002
26-May-24 18:36:48 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:48] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:36:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:51] "GET /index.html HTTP/1.1" 200 4256 0.000000
26-May-24 18:36:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:51] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:36:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:51] "GET /css/index.css HTTP/1.1" 200 7568 0.007505
26-May-24 18:36:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:51] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:36:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:51] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:36:54 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:54] "GET /index.html HTTP/1.1" 200 4256 0.000000
26-May-24 18:36:54 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:54] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:36:54 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:54] "GET /css/index.css HTTP/1.1" 200 7594 0.008521
26-May-24 18:36:54 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:54] "GET /js/index.js HTTP/1.1" 200 8565 0.001507
26-May-24 18:36:54 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:54] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:36:57 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:57] "GET /index.html HTTP/1.1" 200 4256 0.000000
26-May-24 18:36:57 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:57] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:36:57 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:57] "GET /css/index.css HTTP/1.1" 200 7624 0.007035
26-May-24 18:36:57 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:57] "GET /js/index.js HTTP/1.1" 200 8565 0.001009
26-May-24 18:36:57 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:36:57] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001000
26-May-24 18:37:04 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:37:04] "GET /index.html HTTP/1.1" 200 4256 0.000000
26-May-24 18:37:04 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:37:04] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:37:04 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:37:04] "GET /css/index.css HTTP/1.1" 200 7539 0.009521
26-May-24 18:37:04 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:37:04] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:37:04 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:37:04] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:37:16 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:37:16] "GET /index.html HTTP/1.1" 200 4256 0.001002
26-May-24 18:37:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:37:17] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:37:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:37:17] "GET /css/index.css HTTP/1.1" 200 7546 0.008022
26-May-24 18:37:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:37:17] "GET /js/index.js HTTP/1.1" 200 8565 0.000994
26-May-24 18:37:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:37:17] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:38:16 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:38:16] "GET /index.html HTTP/1.1" 200 4256 0.000000
26-May-24 18:38:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:38:17] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:38:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:38:17] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001000
26-May-24 18:38:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:38:17] "GET /css/index.css HTTP/1.1" 200 7546 0.008523
26-May-24 18:38:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:38:17] "GET /js/index.js HTTP/1.1" 200 8565 0.000997
26-May-24 18:38:24 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:38:24] "GET /index.html HTTP/1.1" 200 4256 0.001002
26-May-24 18:38:24 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:38:24] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:38:24 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:38:24] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001000
26-May-24 18:38:24 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:38:24] "GET /css/index.css HTTP/1.1" 200 7546 0.007017
26-May-24 18:38:24 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:38:24] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:38:38 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:38:38] "GET /index.html HTTP/1.1" 200 4168 0.007505
26-May-24 18:38:38 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:38:38] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:38:38 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:38:38] "GET /css/index.css HTTP/1.1" 200 7546 0.000999
26-May-24 18:38:38 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:38:38] "GET /js/index.js HTTP/1.1" 200 8565 0.000999
26-May-24 18:38:38 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:38:38] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:38:50 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:38:50] "GET /index.html HTTP/1.1" 200 4168 0.000000
26-May-24 18:38:50 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:38:50] "GET /eel.js HTTP/1.1" 200 6267 0.001001
26-May-24 18:38:50 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:38:50] "GET /css/index.css HTTP/1.1" 200 7546 0.001002
26-May-24 18:38:50 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:38:50] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:38:50 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:38:50] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000997
26-May-24 18:39:08 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:39:08] "GET /index.html HTTP/1.1" 200 4168 0.000000
26-May-24 18:39:08 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:39:08] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:39:08 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:39:08] "GET /css/index.css HTTP/1.1" 200 7547 0.007511
26-May-24 18:39:08 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:39:08] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:39:08 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:39:08] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:39:28 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:39:28] "GET /index.html HTTP/1.1" 200 4168 0.000000
26-May-24 18:39:28 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:39:28] "GET /eel.js HTTP/1.1" 200 6267 0.000999
26-May-24 18:39:28 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:39:28] "GET /css/index.css HTTP/1.1" 200 7547 0.009520
26-May-24 18:39:28 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:39:28] "GET /js/index.js HTTP/1.1" 200 8565 0.001000
26-May-24 18:39:28 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:39:28] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:40:18 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:40:18] "GET /index.html HTTP/1.1" 200 4168 0.001003
26-May-24 18:40:19 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:40:19] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:40:19 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:40:19] "GET /css/index.css HTTP/1.1" 200 7543 0.007514
26-May-24 18:40:19 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:40:19] "GET /js/index.js HTTP/1.1" 200 8565 0.000997
26-May-24 18:40:19 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:40:19] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000999
26-May-24 18:40:48 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:40:48] "GET /index.html HTTP/1.1" 200 4168 0.000000
26-May-24 18:40:48 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:40:48] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:40:48 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:40:48] "GET /css/index.css HTTP/1.1" 200 7516 0.009084
26-May-24 18:40:48 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:40:48] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:40:48 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:40:48] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:40:55 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:40:55] "GET /index.html HTTP/1.1" 200 4168 0.001001
26-May-24 18:40:55 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:40:55] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:40:55 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:40:55] "GET /css/index.css HTTP/1.1" 200 7533 0.008155
26-May-24 18:40:55 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:40:55] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:40:55 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:40:55] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:41:26 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:41:26] "GET /index.html HTTP/1.1" 200 4168 0.001000
26-May-24 18:41:27 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:41:27] "GET /eel.js HTTP/1.1" 200 6267 0.000999
